seed,env_init,schedule,observer,converged,attractor,time_to_sync,sym_var_final,misID_snap,misID_half,misID_post,nll_half,brier_half,switch_rate,acf1,acf2,acf5,mis_acf1,turning_rate,period2_score,spec_peak_freq,spec_peak_share,final_S_A,final_S_B,final_S_C
141,5_2_6,sync,hard,1,other_conv,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.217687,-0.089031,-0.042305,0.180971,nan,0.138889,0.125000,0.246667,0.120762,2,2,2
142,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.727891,0.321808,0.258445,0.245571,nan,0.395833,0.381944,0.126667,0.284294,1,0,0
143,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.727891,0.324224,0.261788,0.270722,nan,0.395833,0.381944,0.126667,0.306479,1,0,0
144,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.680272,0.205680,0.156083,0.048782,nan,0.340278,0.326389,0.233333,0.284279,3,3,2
145,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.727891,0.324954,0.263067,0.272639,nan,0.395833,0.381944,0.126667,0.322167,1,0,0
146,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.680272,0.107468,0.067554,0.030162,nan,0.347222,0.333333,0.233333,0.343366,3,3,2
147,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.727891,0.321808,0.258445,0.245571,nan,0.395833,0.381944,0.126667,0.284294,1,0,0
148,5_2_6,sync,hard,1,S=0,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.258503,0.644346,0.499150,0.525885,nan,0.131944,0.118056,0.020000,0.348236,0,0,0
149,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.727891,0.321808,0.258445,0.245571,nan,0.395833,0.381944,0.126667,0.284294,1,0,0
150,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.727891,0.321808,0.258445,0.245571,nan,0.395833,0.381944,0.126667,0.284294,1,0,0
151,5_2_6,sync,hard,1,S=0,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.176871,0.734537,0.681688,0.724091,nan,0.090278,0.076389,0.020000,0.503384,0,0,0
152,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.673469,0.374976,0.316944,0.342481,nan,0.347222,0.333333,0.126667,0.307869,0,0,1
153,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.673469,0.377472,0.302709,0.327681,nan,0.340278,0.326389,0.126667,0.298869,0,0,1
154,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.727891,0.321808,0.258445,0.245571,nan,0.395833,0.381944,0.126667,0.284294,1,0,0
155,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.721088,-0.041000,-0.089864,-0.006562,nan,0.402778,0.388889,0.233333,0.256744,1,1,2
156,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.727891,0.321808,0.258445,0.245571,nan,0.395833,0.381944,0.126667,0.284294,1,0,0
157,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.727891,0.324224,0.261788,0.270722,nan,0.395833,0.381944,0.126667,0.306479,1,0,0
158,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.727891,0.321808,0.258445,0.245571,nan,0.395833,0.381944,0.126667,0.284294,1,0,0
159,5_2_6,sync,hard,1,S=0,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.176871,0.734537,0.681688,0.724091,nan,0.090278,0.076389,0.020000,0.503384,0,0,0
160,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.673469,0.377472,0.302709,0.327681,nan,0.340278,0.326389,0.126667,0.298869,0,0,1
161,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.659864,0.518027,0.479833,0.383020,nan,0.326389,0.312500,0.020000,0.403068,4,4,3
162,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.727891,0.321808,0.258445,0.245571,nan,0.395833,0.381944,0.126667,0.284294,1,0,0
163,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.687075,0.526766,0.491827,0.384444,nan,0.354167,0.340278,0.020000,0.404635,4,4,3
164,5_2_6,sync,hard,1,S=0,18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.176871,0.732959,0.678037,0.723775,nan,0.090278,0.076389,0.020000,0.464303,0,0,0
165,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.727891,0.321808,0.258445,0.245571,nan,0.395833,0.381944,0.126667,0.284294,1,0,0
166,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.727891,0.321808,0.258445,0.245571,nan,0.395833,0.381944,0.126667,0.284294,1,0,0
167,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.727891,0.324954,0.263067,0.272639,nan,0.395833,0.381944,0.126667,0.322167,1,0,0
168,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.727891,0.324224,0.261788,0.270722,nan,0.395833,0.381944,0.126667,0.306479,1,0,0
169,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.741497,0.438487,0.387048,0.383371,nan,0.423611,0.409722,0.126667,0.431154,0,0,1
170,5_2_6,sync,hard,1,other_conv,17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.258503,0.767459,0.740823,0.624387,nan,0.138889,0.125000,0.020000,0.506890,4,4,4
171,5_2_6,sync,hard,1,S=0,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.176871,0.734537,0.681688,0.724091,nan,0.090278,0.076389,0.020000,0.503384,0,0,0
172,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.727891,0.321808,0.258445,0.245571,nan,0.395833,0.381944,0.126667,0.284294,1,0,0
173,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.727891,0.321808,0.258445,0.245571,nan,0.395833,0.381944,0.126667,0.284294,1,0,0
174,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.727891,0.321808,0.258445,0.245571,nan,0.395833,0.381944,0.126667,0.284294,1,0,0
175,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.727891,0.321808,0.258445,0.245571,nan,0.395833,0.381944,0.126667,0.284294,1,0,0
176,5_2_6,sync,hard,1,S=0,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.217687,0.644159,0.538326,0.607898,nan,0.111111,0.097222,0.020000,0.318594,0,0,0
177,5_2_6,sync,hard,1,S=0,17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.224490,0.790383,0.705062,0.607377,nan,0.090278,0.083333,0.020000,0.507073,0,0,0
178,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.727891,0.321808,0.258445,0.245571,nan,0.395833,0.381944,0.126667,0.284294,1,0,0
179,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.727891,0.321808,0.258445,0.245571,nan,0.395833,0.381944,0.126667,0.284294,1,0,0
180,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.700680,0.029319,-0.054894,-0.142907,nan,0.361111,0.347222,0.233333,0.242445,2,2,1
181,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.714286,0.292513,0.175703,0.076698,nan,0.354167,0.340278,0.220000,0.302093,0,0,1
182,5_2_6,sync,hard,1,S=0,19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.176871,0.733898,0.679827,0.724411,nan,0.090278,0.076389,0.020000,0.480017,0,0,0
183,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.727891,0.321808,0.258445,0.245571,nan,0.395833,0.381944,0.126667,0.284294,1,0,0
184,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.727891,0.321808,0.258445,0.245571,nan,0.395833,0.381944,0.126667,0.284294,1,0,0
185,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.727891,0.324224,0.261788,0.270722,nan,0.395833,0.381944,0.126667,0.306479,1,0,0
186,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.727891,0.321808,0.258445,0.245571,nan,0.395833,0.381944,0.126667,0.284294,1,0,0
187,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.721088,0.202643,0.114089,0.103169,nan,0.381944,0.368056,0.226667,0.212450,1,1,0
188,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.721088,0.202643,0.114089,0.103169,nan,0.381944,0.368056,0.226667,0.212450,1,1,0
189,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.727891,0.328353,0.265061,0.303784,nan,0.395833,0.381944,0.126667,0.338768,1,0,0
190,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.727891,0.321808,0.258445,0.245571,nan,0.395833,0.381944,0.126667,0.284294,1,0,0
191,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.727891,0.321808,0.258445,0.245571,nan,0.395833,0.381944,0.126667,0.284294,1,0,0
192,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.727891,0.324954,0.263067,0.272639,nan,0.395833,0.381944,0.126667,0.322167,1,0,0
193,5_2_6,sync,hard,1,S=0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.489796,0.502238,0.437251,0.464320,nan,0.277778,0.263889,0.126667,0.301936,0,0,0
194,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.721088,0.202643,0.114089,0.103169,nan,0.381944,0.368056,0.226667,0.212450,1,1,0
195,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.727891,0.321808,0.258445,0.245571,nan,0.395833,0.381944,0.126667,0.284294,1,0,0
196,5_2_6,sync,hard,1,S=0,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.176871,0.734537,0.681688,0.724091,nan,0.090278,0.076389,0.020000,0.503384,0,0,0
197,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.727891,0.321808,0.258445,0.245571,nan,0.395833,0.381944,0.126667,0.284294,1,0,0
198,5_2_6,sync,hard,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,0.000000,0.768707,0.395296,0.341112,0.253381,nan,0.437500,0.423611,0.020000,0.339644,0,1,0
199,5_2_6,sync,hard,1,S=0,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.176871,0.734537,0.681688,0.724091,nan,0.090278,0.076389,0.020000,0.503384,0,0,0
0,5_2_6,sync,smooth,1,S=0,48,0.000000,0.000000,0.000000,0.000000,0.806324,0.344662,0.544218,0.856376,0.764559,0.652052,nan,0.222222,0.215278,0.020000,0.605695,0,0,0
1,5_2_6,sync,smooth,1,other_conv,49,0.000000,0.000000,0.000000,0.000000,0.806324,0.344662,0.693878,0.863339,0.731117,0.393527,nan,0.215278,0.208333,0.020000,0.420142,4,4,4
2,5_2_6,sync,smooth,0,no_conv,,0.222222,0.000000,0.000000,,0.806324,0.344662,0.659864,0.647121,0.511603,-0.081480,nan,0.284722,0.277778,0.040000,0.290255,2,1,1
3,5_2_6,sync,smooth,0,no_conv,,0.222222,0.000000,0.000000,,0.806324,0.344662,0.312925,0.553508,0.417725,0.264312,nan,0.118056,0.111111,0.020000,0.234106,1,0,0
4,5_2_6,sync,smooth,0,no_conv,,2.888889,0.000000,0.000000,,0.806324,0.344662,0.408163,0.785488,0.662035,0.335037,nan,0.111111,0.111111,0.020000,0.374485,4,0,1
5,5_2_6,sync,smooth,0,no_conv,,0.222222,0.000000,0.000000,,0.806324,0.344662,0.571429,0.942059,0.907768,0.818997,nan,0.201389,0.201389,0.020000,0.733828,8,8,7
6,5_2_6,sync,smooth,1,S=0,43,0.000000,0.000000,0.000000,0.000000,0.806324,0.344662,0.360544,0.562655,0.445265,0.515200,nan,0.166667,0.159722,0.020000,0.273206,0,0,0
7,5_2_6,sync,smooth,1,other_conv,49,0.000000,0.000000,0.000000,0.000000,0.806324,0.344662,0.428571,0.679238,0.550343,0.434979,nan,0.118056,0.111111,0.020000,0.397290,1,1,1
8,5_2_6,sync,smooth,1,S=0,47,0.000000,0.000000,0.000000,0.000000,0.806324,0.344662,0.401361,0.680574,0.591002,0.501324,nan,0.166667,0.159722,0.020000,0.450745,0,0,0
9,5_2_6,sync,smooth,0,no_conv,,0.222222,0.000000,0.000000,,0.806324,0.344662,0.333333,0.707304,0.563869,0.339428,nan,0.111111,0.111111,0.053333,0.303112,0,1,0
10,5_2_6,sync,smooth,1,S=0,47,0.000000,0.000000,0.000000,0.000000,0.806324,0.344662,0.421769,0.621634,0.414883,-0.137312,nan,0.145833,0.138889,0.053333,0.199570,0,0,0
11,5_2_6,sync,smooth,0,no_conv,,0.888889,0.000000,0.000000,,0.806324,0.344662,0.523810,0.594739,0.581473,0.282297,nan,0.256944,0.243056,0.026667,0.371961,3,1,1
12,5_2_6,sync,smooth,0,no_conv,,0.222222,0.000000,0.000000,,0.806324,0.344662,0.380952,0.506982,0.425381,0.078032,nan,0.152778,0.145833,0.040000,0.215181,1,0,0
13,5_2_6,sync,smooth,0,no_conv,,0.222222,0.000000,0.000000,,0.806324,0.344662,0.510204,0.694617,0.629932,0.283012,nan,0.194444,0.180556,0.040000,0.478575,0,1,1
14,5_2_6,sync,smooth,0,no_conv,,0.222222,0.000000,0.000000,,0.806324,0.344662,0.360544,0.497816,0.157285,-0.075083,nan,0.097222,0.097222,0.113333,0.169055,1,0,0
15,5_2_6,sync,smooth,0,no_conv,,0.666667,0.000000,0.000000,,0.806324,0.344662,0.380952,0.765576,0.631210,0.313919,nan,0.131944,0.125000,0.020000,0.522993,1,2,3
16,5_2_6,sync,smooth,1,S=0,48,0.000000,0.000000,0.000000,0.000000,0.806324,0.344662,0.374150,0.428028,0.083400,0.021387,nan,0.145833,0.145833,0.146667,0.138202,0,0,0
17,5_2_6,sync,smooth,1,S=0,47,0.000000,0.000000,0.000000,0.000000,0.806324,0.344662,0.217687,0.864735,0.851118,0.729988,nan,0.069444,0.055556,0.020000,0.420452,0,0,0
18,5_2_6,sync,smooth,0,no_conv,,2.888889,0.000000,0.000000,,0.806324,0.344662,0.639456,0.806883,0.698526,0.406186,nan,0.222222,0.208333,0.033333,0.551196,8,7,4
19,5_2_6,sync,smooth,1,S=0,44,0.000000,0.000000,0.000000,0.000000,0.806324,0.344662,0.408163,0.931295,0.891519,0.744578,nan,0.131944,0.118056,0.020000,0.749952,0,0,0
20,5_2_6,sync,smooth,0,no_conv,,0.666667,0.000000,0.000000,,0.806324,0.344662,0.646259,0.754555,0.531546,0.135576,nan,0.173611,0.166667,0.040000,0.473949,0,1,2
21,5_2_6,sync,smooth,0,no_conv,,0.222222,0.000000,0.000000,,0.806324,0.344662,0.544218,0.725373,0.535425,0.332356,nan,0.187500,0.187500,0.026667,0.377347,0,0,1
22,5_2_6,sync,smooth,0,no_conv,,0.888889,0.000000,0.000000,,0.806324,0.344662,0.414966,0.678843,0.558728,0.285874,nan,0.145833,0.138889,0.026667,0.435400,0,0,2
23,5_2_6,sync,smooth,0,no_conv,,0.888889,0.000000,0.000000,,0.806324,0.344662,0.312925,0.617325,0.311113,0.021755,nan,0.090278,0.090278,0.080000,0.167758,0,0,2
24,5_2_6,sync,smooth,0,no_conv,,0.666667,0.000000,0.000000,,0.806324,0.344662,0.346939,0.680593,0.494873,0.209860,nan,0.104167,0.090278,0.026667,0.279593,0,1,2
25,5_2_6,sync,smooth,0,no_conv,,0.222222,0.000000,0.000000,,0.806324,0.344662,0.319728,0.531671,0.418283,-0.095592,nan,0.131944,0.131944,0.080000,0.173891,0,1,0
26,5_2_6,sync,smooth,0,no_conv,,0.666667,0.000000,0.000000,,0.806324,0.344662,0.693878,0.648214,0.465917,0.136456,nan,0.263889,0.256944,0.020000,0.258652,4,3,2
27,5_2_6,sync,smooth,0,no_conv,,0.222222,0.000000,0.000000,,0.806324,0.344662,0.571429,0.772381,0.698545,0.427183,nan,0.263889,0.243056,0.020000,0.477576,1,1,0
28,5_2_6,sync,smooth,0,no_conv,,0.888889,0.000000,0.000000,,0.806324,0.344662,0.414966,0.768892,0.685539,0.565143,nan,0.194444,0.187500,0.026667,0.579656,2,0,0
29,5_2_6,sync,smooth,0,no_conv,,5.555556,0.000000,0.000000,,0.806324,0.344662,0.687075,0.758485,0.619588,0.451513,nan,0.243056,0.229167,0.026667,0.441604,7,2,7
30,5_2_6,sync,smooth,0,no_conv,,0.222222,0.000000,0.000000,,0.806324,0.344662,0.578231,0.798630,0.745815,0.477150,nan,0.270833,0.263889,0.020000,0.521847,0,0,1
31,5_2_6,sync,smooth,0,no_conv,,0.222222,0.000000,0.000000,,0.806324,0.344662,0.319728,0.639130,0.528466,0.238408,nan,0.125000,0.118056,0.053333,0.230946,0,0,1
32,5_2_6,sync,smooth,1,other_conv,49,0.000000,0.000000,0.000000,0.000000,0.806324,0.344662,0.530612,0.695981,0.544845,0.239290,nan,0.194444,0.180556,0.020000,0.420404,1,1,1
33,5_2_6,sync,smooth,0,no_conv,,0.222222,0.000000,0.000000,,0.806324,0.344662,0.340136,0.679527,0.627636,0.368590,nan,0.131944,0.118056,0.020000,0.408551,1,0,0
34,5_2_6,sync,smooth,1,S=0,47,0.000000,0.000000,0.000000,0.000000,0.806324,0.344662,0.340136,0.580980,0.423967,0.104189,nan,0.131944,0.125000,0.020000,0.178852,0,0,0
35,5_2_6,sync,smooth,1,S=0,48,0.000000,0.000000,0.000000,0.000000,0.806324,0.344662,0.244898,0.521893,0.421111,-0.019175,nan,0.076389,0.062500,0.186667,0.161829,0,0,0
36,5_2_6,sync,smooth,1,S=0,47,0.000000,0.000000,0.000000,0.000000,0.806324,0.344662,0.326531,0.593045,0.251856,-0.049391,nan,0.076389,0.076389,0.066667,0.199049,0,0,0
37,5_2_6,sync,smooth,0,no_conv,,0.222222,0.000000,0.000000,,0.806324,0.344662,0.693878,0.827972,0.738190,0.445723,nan,0.298611,0.291667,0.033333,0.384099,7,7,6
38,5_2_6,sync,smooth,0,no_conv,,0.222222,0.000000,0.000000,,0.806324,0.344662,0.224490,0.736723,0.686103,0.521539,nan,0.083333,0.076389,0.020000,0.348724,0,0,1
39,5_2_6,sync,smooth,1,S=0,41,0.000000,0.000000,0.000000,0.000000,0.806324,0.344662,0.619048,0.727968,0.639890,0.392239,nan,0.312500,0.298611,0.026667,0.362556,0,0,0
40,5_2_6,sync,smooth,1,S=0,49,0.000000,0.000000,0.000000,0.000000,0.806324,0.344662,0.551020,0.778178,0.694062,0.498710,nan,0.222222,0.215278,0.020000,0.521738,0,0,0
41,5_2_6,sync,smooth,0,no_conv,,1.555556,0.000000,0.000000,,0.806324,0.344662,0.591837,0.739577,0.669791,0.509277,nan,0.291667,0.284722,0.020000,0.569727,2,4,1
42,5_2_6,sync,smooth,1,S=0,49,0.000000,0.000000,0.000000,0.000000,0.806324,0.344662,0.530612,0.704304,0.577521,0.360398,nan,0.187500,0.166667,0.020000,0.447840,0,0,0
43,5_2_6,sync,smooth,0,no_conv,,1.555556,0.000000,0.000000,,0.806324,0.344662,0.482993,0.775885,0.710761,0.480513,nan,0.208333,0.201389,0.020000,0.547124,1,0,3
44,5_2_6,sync,smooth,1,S=0,44,0.000000,0.000000,0.000000,0.000000,0.806324,0.344662,0.448980,0.526673,0.434602,0.210181,nan,0.229167,0.222222,0.033333,0.270073,0,0,0
45,5_2_6,sync,smooth,0,no_conv,,0.222222,0.000000,0.000000,,0.806324,0.344662,0.326531,0.537337,0.456818,0.406149,nan,0.111111,0.104167,0.020000,0.249642,0,0,1
46,5_2_6,sync,smooth,0,no_conv,,0.888889,0.000000,0.000000,,0.806324,0.344662,0.673469,0.871518,0.776089,0.516352,nan,0.256944,0.256944,0.020000,0.595789,4,6,4
47,5_2_6,sync,smooth,0,no_conv,,2.888889,0.000000,0.000000,,0.806324,0.344662,0.537415,0.855553,0.770331,0.557540,nan,0.180556,0.166667,0.020000,0.627799,4,3,7
48,5_2_6,sync,smooth,0,no_conv,,2.000000,0.000000,0.000000,,0.806324,0.344662,0.326531,0.723635,0.715329,0.380716,nan,0.145833,0.125000,0.026667,0.366010,0,0,3
49,5_2_6,sync,smooth,1,S=0,46,0.000000,0.000000,0.000000,0.000000,0.806324,0.344662,0.394558,0.674297,0.571762,0.354705,nan,0.138889,0.131944,0.033333,0.380662,0,0,0
50,5_2_6,sync,smooth,1,S=0,44,0.000000,0.000000,0.000000,0.000000,0.806324,0.344662,0.353741,0.775682,0.696138,0.459982,nan,0.118056,0.104167,0.033333,0.366170,0,0,0
51,5_2_6,sync,smooth,0,no_conv,,0.666667,0.000000,0.000000,,0.806324,0.344662,0.646259,0.667277,0.515397,0.239556,nan,0.256944,0.243056,0.020000,0.283317,2,1,0
52,5_2_6,sync,smooth,1,S=0,44,0.000000,0.000000,0.000000,0.000000,0.806324,0.344662,0.408163,0.679600,0.563280,0.248428,nan,0.173611,0.173611,0.046667,0.358977,0,0,0
53,5_2_6,sync,smooth,0,no_conv,,0.222222,0.000000,0.000000,,0.806324,0.344662,0.346939,0.517659,0.383161,-0.029003,nan,0.131944,0.125000,0.040000,0.278351,0,1,1
54,5_2_6,sync,smooth,0,no_conv,,2.888889,0.000000,0.000000,,0.806324,0.344662,0.619048,0.817979,0.642759,0.220088,nan,0.152778,0.145833,0.033333,0.425210,6,2,3
55,5_2_6,sync,smooth,1,S=0,46,0.000000,0.000000,0.000000,0.000000,0.806324,0.344662,0.353741,0.518120,0.416712,0.055217,nan,0.152778,0.145833,0.053333,0.231143,0,0,0
56,5_2_6,sync,smooth,0,no_conv,,0.222222,0.000000,0.000000,,0.806324,0.344662,0.503401,0.678210,0.598503,0.308751,nan,0.194444,0.180556,0.033333,0.485242,1,0,1
57,5_2_6,sync,smooth,0,no_conv,,2.888889,0.000000,0.000000,,0.806324,0.344662,0.326531,0.744953,0.586399,0.302291,nan,0.131944,0.131944,0.020000,0.400750,0,3,4
58,5_2_6,sync,smooth,1,S=0,49,0.000000,0.000000,0.000000,0.000000,0.806324,0.344662,0.598639,0.535613,0.316606,0.143852,nan,0.229167,0.229167,0.046667,0.231277,0,0,0
59,5_2_6,sync,smooth,0,no_conv,,1.555556,0.000000,0.000000,,0.806324,0.344662,0.598639,0.732118,0.577551,0.181423,nan,0.194444,0.180556,0.033333,0.537038,5,2,3
60,5_2_6,sync,smooth,1,S=0,49,0.000000,0.000000,0.000000,0.000000,0.806324,0.344662,0.530612,0.643407,0.506717,0.155488,nan,0.187500,0.180556,0.040000,0.410620,0,0,0
61,5_2_6,sync,smooth,1,S=0,49,0.000000,0.000000,0.000000,0.000000,0.806324,0.344662,0.605442,0.672187,0.530376,0.328763,nan,0.243056,0.229167,0.026667,0.441158,0,0,0
62,5_2_6,sync,smooth,0,no_conv,,0.222222,0.000000,0.000000,,0.806324,0.344662,0.544218,0.642785,0.514745,0.365152,nan,0.250000,0.229167,0.020000,0.370448,0,0,1
63,5_2_6,sync,smooth,1,S=0,49,0.000000,0.000000,0.000000,0.000000,0.806324,0.344662,0.312925,0.332465,0.139518,-0.133148,nan,0.125000,0.125000,0.066667,0.166297,0,0,0
64,5_2_6,sync,smooth,0,no_conv,,0.222222,0.000000,0.000000,,0.806324,0.344662,0.666667,0.806857,0.687305,0.496095,nan,0.263889,0.256944,0.020000,0.538585,5,4,4
65,5_2_6,sync,smooth,0,no_conv,,2.888889,0.000000,0.000000,,0.806324,0.344662,0.666667,0.759711,0.598983,0.300374,nan,0.250000,0.243056,0.020000,0.448255,1,5,2
66,5_2_6,sync,smooth,1,S=0,47,0.000000,0.000000,0.000000,0.000000,0.806324,0.344662,0.632653,0.752273,0.593809,0.445330,nan,0.263889,0.263889,0.020000,0.463909,0,0,0
67,5_2_6,sync,smooth,0,no_conv,,0.222222,0.000000,0.000000,,0.806324,0.344662,0.489796,0.904638,0.832993,0.624480,nan,0.138889,0.138889,0.020000,0.690618,7,6,6
68,5_2_6,sync,smooth,1,S=0,49,0.000000,0.000000,0.000000,0.000000,0.806324,0.344662,0.503401,0.678782,0.450051,0.253146,nan,0.173611,0.173611,0.033333,0.322697,0,0,0
69,5_2_6,sync,smooth,0,no_conv,,0.666667,0.000000,0.000000,,0.806324,0.344662,0.462585,0.580635,0.419510,0.173734,nan,0.159722,0.159722,0.026667,0.316843,0,1,2
70,5_2_6,sync,smooth,1,S=0,44,0.000000,0.000000,0.000000,0.000000,0.806324,0.344662,0.292517,0.539911,0.228803,0.114280,nan,0.104167,0.097222,0.046667,0.157466,0,0,0
71,5_2_6,sync,smooth,0,no_conv,,6.888889,0.000000,0.000000,,0.806324,0.344662,0.632653,0.850512,0.783942,0.472372,nan,0.256944,0.236111,0.026667,0.433277,8,7,2
72,5_2_6,sync,smooth,0,no_conv,,0.888889,0.000000,0.000000,,0.806324,0.344662,0.537415,0.765407,0.590811,0.287593,nan,0.159722,0.159722,0.040000,0.403338,2,0,0
73,5_2_6,sync,smooth,1,other_conv,49,0.000000,0.000000,0.000000,0.000000,0.806324,0.344662,0.523810,0.788664,0.656870,0.334611,nan,0.152778,0.138889,0.020000,0.438938,2,2,2
74,5_2_6,sync,smooth,1,S=0,43,0.000000,0.000000,0.000000,0.000000,0.806324,0.344662,0.319728,0.706200,0.614551,0.160458,nan,0.125000,0.111111,0.046667,0.281305,0,0,0
75,5_2_6,sync,smooth,0,no_conv,,0.222222,0.000000,0.000000,,0.806324,0.344662,0.482993,0.563044,0.416051,0.084163,nan,0.201389,0.201389,0.020000,0.295752,1,0,1
76,5_2_6,sync,smooth,1,S=0,45,0.000000,0.000000,0.000000,0.000000,0.806324,0.344662,0.455782,0.650974,0.569501,0.154062,nan,0.194444,0.180556,0.040000,0.299020,0,0,0
