seed,env_init,schedule,observer,lambda,alignment_occupancy_half,final20_aligned,longest_aligned_run,terminal_aligned,time_to_permanent_alignment,censored_permanent,misID_act_half,NLL_act_half,Brier_act_half,observer_entropy_half,endpoint_regime,any_full_rsi,terminal_full_rsi,snap_var_final
1150,5_2_6,sync,filter_l0.20,0.20,0.58000000,0,12,0,,1,0.31666667,0.99482543,0.48129194,1.24031487,not_aligned,0,0,0.22222222
1150,5_2_6,sync,filter_l0.50,0.50,0.35000000,0,6,0,,1,0.50666667,1.37945100,0.62823521,1.55697530,not_aligned,0,0,0.88888889
1150,5_2_6,sync,filter_l1.00,1.00,0.24000000,0,5,0,,1,0.62666667,1.72314540,0.73250692,1.76316095,not_aligned,0,0,2.00000000
1150,5_2_6,seq_ABC,hard,,1.00000000,1,190,1,10,0,0.00000000,0.00000000,0.00000000,0.00000000,S=0,0,0,0.00000000
1150,5_2_6,seq_ABC,smooth,,0.41000000,0,30,1,195,0,0.00000000,0.80632360,0.34466183,1.83838903,S=8,0,0,0.00000000
1150,5_2_6,seq_ABC,filter_l0.00,0.00,1.00000000,1,173,1,27,0,0.00000000,0.00021048,0.00000198,0.00141820,S=0,0,0,0.00000000
1150,5_2_6,seq_ABC,filter_l0.02,0.02,0.89000000,1,32,1,178,0,0.05000000,0.26760229,0.10147637,0.43671143,S=0,0,0,0.00000000
1150,5_2_6,seq_ABC,filter_l0.05,0.05,0.79000000,0,18,1,193,0,0.12000000,0.52271199,0.23159109,0.72827619,S=0,0,0,0.00000000
1150,5_2_6,seq_ABC,filter_l0.10,0.10,0.68000000,0,12,1,193,0,0.24666667,0.80057290,0.38800139,1.01169880,S=0,0,0,0.00000000
1150,5_2_6,seq_ABC,filter_l0.20,0.20,0.58000000,0,12,0,,1,0.38333333,1.07601323,0.52165817,1.25005985,not_aligned,0,0,0.22222222
1150,5_2_6,seq_ABC,filter_l0.50,0.50,0.40000000,0,8,0,,1,0.51666667,1.41095478,0.64404659,1.55377354,not_aligned,0,0,0.22222222
1150,5_2_6,seq_ABC,filter_l1.00,1.00,0.16000000,0,4,0,,1,0.61666667,1.75734574,0.74862342,1.79308704,not_aligned,0,0,0.88888889
1151,5_2_6,sync,hard,,0.00000000,0,1,0,,1,0.00000000,0.00000000,0.00000000,0.00000000,not_aligned,0,0,0.22222222
1151,5_2_6,sync,smooth,,0.37000000,0,17,0,,1,0.00000000,0.80632360,0.34466183,1.83838903,not_aligned,0,0,2.66666667
1151,5_2_6,sync,filter_l0.00,0.00,1.00000000,1,166,1,34,0,0.00000000,0.00333735,0.00023642,0.01570551,S=0,0,0,0.00000000
1151,5_2_6,sync,filter_l0.02,0.02,0.89000000,0,30,1,188,0,0.04000000,0.22767826,0.09170634,0.36663791,S=0,0,0,0.00000000
1151,5_2_6,sync,filter_l0.05,0.05,0.79000000,0,18,1,188,0,0.08000000,0.40019792,0.18202162,0.64650406,S=0,0,0,0.00000000
1151,5_2_6,sync,filter_l0.10,0.10,0.66000000,0,18,1,194,0,0.20666667,0.68437418,0.34659070,0.94963162,S=0,0,0,0.00000000
1151,5_2_6,sync,filter_l0.20,0.20,0.54000000,0,14,1,195,0,0.34000000,0.94169576,0.47497569,1.22648426,S=0,0,0,0.00000000
1151,5_2_6,sync,filter_l0.50,0.50,0.36000000,0,7,1,199,0,0.50333333,1.34276352,0.62285122,1.55450345,S=0,0,0,0.22222222
1151,5_2_6,sync,filter_l1.00,1.00,0.26000000,0,5,1,198,0,0.63666667,1.69992168,0.73533635,1.76629796,S=0,0,0,0.00000000
1151,5_2_6,seq_ABC,hard,,1.00000000,1,182,1,18,0,0.00000000,0.00000000,0.00000000,0.00000000,S=0,0,0,0.00000000
1151,5_2_6,seq_ABC,smooth,,0.40000000,0,16,1,188,0,0.00000000,0.80632360,0.34466183,1.83838903,S=0,0,0,0.00000000
1151,5_2_6,seq_ABC,filter_l0.00,0.00,1.00000000,1,131,1,69,0,0.00000000,0.00898680,0.00149168,0.03303663,S=0,0,0,0.00000000
1151,5_2_6,seq_ABC,filter_l0.02,0.02,0.89000000,0,30,1,188,0,0.04000000,0.23370784,0.09250070,0.36403089,S=0,0,0,0.00000000
1151,5_2_6,seq_ABC,filter_l0.05,0.05,0.79000000,0,18,1,188,0,0.08000000,0.39958999,0.17905107,0.64374848,S=0,0,0,0.00000000
1151,5_2_6,seq_ABC,filter_l0.10,0.10,0.68000000,0,18,1,194,0,0.18000000,0.65285678,0.31861413,0.92351662,S=0,0,0,0.00000000
1151,5_2_6,seq_ABC,filter_l0.20,0.20,0.56000000,0,14,1,195,0,0.30000000,0.92760863,0.46218474,1.20385940,S=0,0,0,0.00000000
1151,5_2_6,seq_ABC,filter_l0.50,0.50,0.36000000,0,7,1,199,0,0.51000000,1.34530752,0.62733598,1.56097651,S=0,0,0,0.22222222
1151,5_2_6,seq_ABC,filter_l1.00,1.00,0.21000000,0,6,1,199,0,0.62333333,1.71686210,0.73888569,1.76989898,S=0,0,0,0.22222222
1152,5_2_6,sync,hard,,0.00000000,0,1,0,,1,0.00000000,0.00000000,0.00000000,0.00000000,not_aligned,0,0,0.22222222
1152,5_2_6,sync,smooth,,0.40000000,0,9,1,192,0,0.00000000,0.80632360,0.34466183,1.83838903,S=8,0,0,0.00000000
1152,5_2_6,sync,filter_l0.00,0.00,1.00000000,1,175,1,25,0,0.00000000,0.00001349,0.00000001,0.00013149,S=0,0,0,0.00000000
1152,5_2_6,sync,filter_l0.02,0.02,0.69000000,0,27,1,199,0,0.18333333,0.52849115,0.26616178,0.55144226,S=0,0,0,0.22222222
1152,5_2_6,sync,filter_l0.05,0.05,0.67000000,0,22,0,,1,0.23666667,0.63984692,0.31385889,0.79312501,not_aligned,0,0,0.22222222
1152,5_2_6,sync,filter_l0.10,0.10,0.67000000,0,22,1,199,0,0.29000000,0.83432917,0.39320081,1.01672210,S=0,0,0,0.22222222
1152,5_2_6,sync,filter_l0.20,0.20,0.53000000,0,14,0,,1,0.38666667,1.10530897,0.52190580,1.29091910,not_aligned,0,0,0.22222222
1152,5_2_6,sync,filter_l0.50,0.50,0.36000000,0,13,0,,1,0.55333333,1.44004899,0.66612280,1.58417586,not_aligned,0,0,0.66666667
1152,5_2_6,sync,filter_l1.00,1.00,0.27000000,0,8,0,,1,0.67000000,1.70218275,0.74709249,1.77811845,not_aligned,0,0,0.00000000
1152,5_2_6,seq_ABC,hard,,1.00000000,1,189,1,11,0,0.00000000,0.00000000,0.00000000,0.00000000,S=0,0,0,0.00000000
1152,5_2_6,seq_ABC,smooth,,0.28000000,0,5,1,197,0,0.00000000,0.80632360,0.34466183,1.83838903,S=8,0,0,0.00000000
1152,5_2_6,seq_ABC,filter_l0.00,0.00,1.00000000,1,175,1,25,0,0.00000000,0.00001349,0.00000001,0.00013149,S=0,0,0,0.00000000
1152,5_2_6,seq_ABC,filter_l0.02,0.02,0.71000000,0,21,1,199,0,0.17000000,0.53386629,0.26151484,0.54623075,S=0,0,0,0.22222222
1152,5_2_6,seq_ABC,filter_l0.05,0.05,0.69000000,0,22,1,199,0,0.26333333,0.70367601,0.34083566,0.79188208,S=0,0,0,0.22222222
1152,5_2_6,seq_ABC,filter_l0.10,0.10,0.68000000,0,22,0,,1,0.30333333,0.85540918,0.40796706,1.02461848,not_aligned,0,0,0.00000000
1152,5_2_6,seq_ABC,filter_l0.20,0.20,0.59000000,0,21,1,199,0,0.38666667,1.11961545,0.52746747,1.27066344,S=0,0,0,0.22222222
1152,5_2_6,seq_ABC,filter_l0.50,0.50,0.34000000,0,13,0,,1,0.54666667,1.43226414,0.66536191,1.59008277,not_aligned,0,0,1.55555556
1152,5_2_6,seq_ABC,filter_l1.00,1.00,0.21000000,0,6,0,,1,0.66000000,1.77139045,0.75839182,1.79162310,not_aligned,0,0,0.66666667
1153,5_2_6,sync,hard,,0.00000000,0,1,0,,1,0.00000000,0.00000000,0.00000000,0.00000000,not_aligned,0,0,0.22222222
1153,5_2_6,sync,smooth,,0.43000000,0,19,0,,1,0.00000000,0.80632360,0.34466183,1.83838903,not_aligned,0,0,1.55555556
1153,5_2_6,sync,filter_l0.00,0.00,1.00000000,1,138,1,62,0,0.00000000,0.00364424,0.00023982,0.01680730,S=0,0,0,0.00000000
1153,5_2_6,sync,filter_l0.02,0.02,0.96000000,0,52,1,192,0,0.01333333,0.15362462,0.05101939,0.39557089,S=0,0,0,0.00000000
1153,5_2_6,sync,filter_l0.05,0.05,0.89000000,0,35,1,199,0,0.05666667,0.34564727,0.15061027,0.66480305,S=0,0,0,0.22222222
1153,5_2_6,sync,filter_l0.10,0.10,0.77000000,0,19,1,194,0,0.18666667,0.61217815,0.30845475,0.92426746,S=0,0,0,0.00000000
1153,5_2_6,sync,filter_l0.20,0.20,0.63000000,0,21,1,196,0,0.30666667,0.93480592,0.47097271,1.19519992,S=0,0,0,0.00000000
1153,5_2_6,sync,filter_l0.50,0.50,0.43000000,0,7,1,194,0,0.47000000,1.31085006,0.60933697,1.53916105,S=0,0,0,0.00000000
1153,5_2_6,sync,filter_l1.00,1.00,0.25000000,0,5,1,197,0,0.63666667,1.69095807,0.73381059,1.76711109,S=0,0,0,0.00000000
1153,5_2_6,seq_ABC,hard,,1.00000000,1,194,1,6,0,0.00000000,0.00000000,0.00000000,0.00000000,S=0,0,0,0.00000000
1153,5_2_6,seq_ABC,smooth,,0.66000000,0,19,0,,1,0.00000000,0.80632360,0.34466183,1.83838903,not_aligned,0,0,0.22222222
1153,5_2_6,seq_ABC,filter_l0.00,0.00,0.95000000,1,71,1,129,0,0.02000000,0.26855330,0.03944251,0.03158849,other_aligned,0,0,0.00000000
1153,5_2_6,seq_ABC,filter_l0.02,0.02,0.92000000,0,49,1,192,0,0.09000000,0.30375259,0.14783024,0.49909701,S=0,0,0,0.00000000
1153,5_2_6,seq_ABC,filter_l0.05,0.05,0.77000000,0,13,1,190,0,0.34333333,0.74897358,0.43354517,0.77451562,S=8,0,0,0.00000000
1153,5_2_6,seq_ABC,filter_l0.10,0.10,0.67000000,0,14,1,190,0,0.36333333,0.86095856,0.46402007,0.99198950,S=8,0,0,0.00000000
1153,5_2_6,seq_ABC,filter_l0.20,0.20,0.67000000,0,26,1,196,0,0.31333333,0.92082599,0.46060381,1.19292380,S=0,0,0,0.00000000
1153,5_2_6,seq_ABC,filter_l0.50,0.50,0.41000000,0,6,1,199,0,0.48000000,1.37135207,0.63753643,1.56337703,S=0,0,0,0.22222222
1153,5_2_6,seq_ABC,filter_l1.00,1.00,0.24000000,0,3,0,,1,0.64333333,1.69453919,0.72316405,1.75855163,not_aligned,0,0,0.22222222
1154,5_2_6,sync,hard,,0.00000000,0,1,0,,1,0.00000000,0.00000000,0.00000000,0.00000000,not_aligned,0,0,0.22222222
1154,5_2_6,sync,smooth,,0.19000000,0,4,0,,1,0.00000000,0.80632360,0.34466183,1.83838903,not_aligned,0,0,4.22222222
1154,5_2_6,sync,filter_l0.00,0.00,1.00000000,1,143,1,57,0,0.16666667,0.42560598,0.25863130,0.10647316,S=0,0,0,0.00000000
1154,5_2_6,sync,filter_l0.02,0.02,0.89000000,0,19,1,185,0,0.04000000,0.24358255,0.09547734,0.35842049,S=0,0,0,0.00000000
1154,5_2_6,sync,filter_l0.05,0.05,0.84000000,0,19,1,196,0,0.06333333,0.35661545,0.15648763,0.61492885,S=0,0,0,0.00000000
1154,5_2_6,sync,filter_l0.10,0.10,0.77000000,0,15,1,196,0,0.15000000,0.56540642,0.27061094,0.87223799,S=0,0,0,0.00000000
1154,5_2_6,sync,filter_l0.20,0.20,0.59000000,0,15,1,195,0,0.33666667,0.90491092,0.45020600,1.19973304,S=0,0,0,0.00000000
1154,5_2_6,sync,filter_l0.50,0.50,0.32000000,0,6,1,197,0,0.47666667,1.30253253,0.61230611,1.52109474,S=0,0,0,0.00000000
1154,5_2_6,sync,filter_l1.00,1.00,0.12000000,0,3,0,,1,0.64666667,1.73583415,0.75472081,1.79239347,not_aligned,0,0,0.22222222
1154,5_2_6,seq_ABC,hard,,1.00000000,1,195,1,5,0,0.00000000,0.00000000,0.00000000,0.00000000,S=0,0,0,0.00000000
1154,5_2_6,seq_ABC,smooth,,0.41000000,0,11,0,,1,0.00000000,0.80632360,0.34466183,1.83838903,not_aligned,0,0,0.66666667
1154,5_2_6,seq_ABC,filter_l0.00,0.00,1.00000000,1,140,1,60,0,0.05666667,0.08787651,0.05976182,0.09415841,S=0,0,0,0.00000000
1154,5_2_6,seq_ABC,filter_l0.02,0.02,0.88000000,0,19,1,196,0,0.04333333,0.25387436,0.10329723,0.36716026,S=0,0,0,0.00000000
1154,5_2_6,seq_ABC,filter_l0.05,0.05,0.83000000,0,14,1,186,0,0.06333333,0.35315266,0.15401144,0.62029903,S=0,0,0,0.00000000
1154,5_2_6,seq_ABC,filter_l0.10,0.10,0.79000000,0,14,1,196,0,0.12666667,0.52169359,0.24623879,0.86443502,S=0,0,0,0.00000000
1154,5_2_6,seq_ABC,filter_l0.20,0.20,0.58000000,0,11,1,193,0,0.34333333,0.93326900,0.46255410,1.19801258,S=0,0,0,0.00000000
1154,5_2_6,seq_ABC,filter_l0.50,0.50,0.35000000,0,6,1,197,0,0.46666667,1.28461332,0.60668253,1.53127362,S=0,0,0,0.00000000
1154,5_2_6,seq_ABC,filter_l1.00,1.00,0.15000000,0,4,0,,1,0.64333333,1.70841378,0.73953598,1.77912575,not_aligned,0,0,0.22222222
1155,5_2_6,sync,hard,,0.00000000,0,1,0,,1,0.00000000,0.00000000,0.00000000,0.00000000,not_aligned,0,0,0.22222222
1155,5_2_6,sync,smooth,,0.67000000,0,14,1,196,0,0.00000000,0.80632360,0.34466183,1.83838903,S=0,0,0,0.00000000
1155,5_2_6,sync,filter_l0.00,0.00,1.00000000,1,110,1,90,0,0.05666667,0.10472995,0.06995999,0.10565430,S=0,0,0,0.00000000
1155,5_2_6,sync,filter_l0.02,0.02,0.92000000,0,29,1,196,0,0.03000000,0.20457914,0.07593009,0.38520024,S=0,0,0,0.00000000
1155,5_2_6,sync,filter_l0.05,0.05,0.88000000,0,17,1,196,0,0.05333333,0.35469549,0.14823134,0.67612152,S=0,0,0,0.00000000
1155,5_2_6,sync,filter_l0.10,0.10,0.77000000,0,19,1,199,0,0.12666667,0.58154104,0.27311656,0.96450906,S=0,0,0,0.22222222
1155,5_2_6,sync,filter_l0.20,0.20,0.56000000,0,10,0,,1,0.32333333,0.99609321,0.48860228,1.25823023,not_aligned,0,0,0.88888889
1155,5_2_6,sync,filter_l0.50,0.50,0.40000000,0,8,0,,1,0.50000000,1.37343870,0.64307473,1.57040724,not_aligned,0,0,0.88888889
1155,5_2_6,sync,filter_l1.00,1.00,0.20000000,0,4,0,,1,0.64000000,1.72626298,0.74252750,1.77759672,not_aligned,0,0,1.55555556
1155,5_2_6,seq_ABC,hard,,0.00000000,0,1,0,,1,0.00000000,0.00000000,0.00000000,0.00000000,not_aligned,0,0,0.22222222
1155,5_2_6,seq_ABC,smooth,,0.32000000,0,15,0,,1,0.00000000,0.80632360,0.34466183,1.83838903,not_aligned,0,0,1.55555556
1155,5_2_6,seq_ABC,filter_l0.00,0.00,0.93000000,1,60,1,140,0,0.02333333,0.47880114,0.04664638,0.01447198,other_aligned,0,0,0.00000000
1155,5_2_6,seq_ABC,filter_l0.02,0.02,0.93000000,0,29,1,196,0,0.02333333,0.16940327,0.06075391,0.37509067,S=0,0,0,0.00000000
1155,5_2_6,seq_ABC,filter_l0.05,0.05,0.88000000,0,17,1,196,0,0.04333333,0.33095752,0.13480680,0.67007352,S=0,0,0,0.00000000
1155,5_2_6,seq_ABC,filter_l0.10,0.10,0.78000000,0,19,0,,1,0.12666667,0.54891250,0.25352147,0.95403524,not_aligned,0,0,0.00000000
1155,5_2_6,seq_ABC,filter_l0.20,0.20,0.61000000,0,10,1,197,0,0.31666667,0.95577483,0.46666836,1.25751063,S=0,0,0,0.00000000
1155,5_2_6,seq_ABC,filter_l0.50,0.50,0.35000000,0,7,0,,1,0.50333333,1.36490838,0.63359128,1.57474586,not_aligned,0,0,1.55555556
1155,5_2_6,seq_ABC,filter_l1.00,1.00,0.19000000,0,4,0,,1,0.64000000,1.74232816,0.74987483,1.79056331,not_aligned,0,0,0.66666667
1156,5_2_6,sync,hard,,1.00000000,1,180,1,20,0,0.00000000,0.00000000,0.00000000,0.00000000,S=0,0,0,0.00000000
1156,5_2_6,sync,smooth,,0.07000000,0,3,0,,1,0.00000000,0.80632360,0.34466183,1.83838903,not_aligned,0,0,1.55555556
1156,5_2_6,sync,filter_l0.00,0.00,1.00000000,1,149,1,51,0,0.00000000,0.00002298,0.00000001,0.00023057,S=0,0,0,0.00000000
1156,5_2_6,sync,filter_l0.02,0.02,0.91000000,0,24,1,196,0,0.04000000,0.22854741,0.09519868,0.34374704,S=0,0,0,0.00000000
1156,5_2_6,sync,filter_l0.05,0.05,0.85000000,0,18,1,194,0,0.15333333,0.44435758,0.22927724,0.62113435,S=0,0,0,0.00000000
1156,5_2_6,sync,filter_l0.10,0.10,0.78000000,0,30,1,194,0,0.20000000,0.61341918,0.31918396,0.85727116,S=0,0,0,0.00000000
1156,5_2_6,sync,filter_l0.20,0.20,0.73000000,0,10,1,198,0,0.30666667,0.81147715,0.41363164,1.12345088,S=0,0,0,0.00000000
1156,5_2_6,sync,filter_l0.50,0.50,0.36000000,0,5,1,199,0,0.49000000,1.26204026,0.60668837,1.51337307,S=0,0,0,0.22222222
1156,5_2_6,sync,filter_l1.00,1.00,0.22000000,0,3,1,198,0,0.65333333,1.65813571,0.73320528,1.76867709,S=0,0,0,0.00000000
1156,5_2_6,seq_ABC,hard,,0.00000000,0,1,0,,1,0.00000000,0.00000000,0.00000000,0.00000000,not_aligned,0,0,0.22222222
1156,5_2_6,seq_ABC,smooth,,0.04000000,0,4,0,,1,0.00000000,0.80632360,0.34466183,1.83838903,not_aligned,0,0,8.22222222
1156,5_2_6,seq_ABC,filter_l0.00,0.00,1.00000000,1,149,1,51,0,0.00000000,0.00000827,0.00000000,0.00009150,S=0,0,0,0.00000000
1156,5_2_6,seq_ABC,filter_l0.02,0.02,0.91000000,0,24,1,196,0,0.04000000,0.23216060,0.09613964,0.34886511,S=0,0,0,0.00000000
1156,5_2_6,seq_ABC,filter_l0.05,0.05,0.85000000,0,15,1,196,0,0.11000000,0.38801862,0.18878270,0.60666518,S=0,0,0,0.00000000
1156,5_2_6,seq_ABC,filter_l0.10,0.10,0.76000000,0,23,1,196,0,0.25000000,0.68513668,0.36037516,0.86553175,S=0,0,0,0.00000000
1156,5_2_6,seq_ABC,filter_l0.20,0.20,0.63000000,0,12,1,198,0,0.34666667,0.88368646,0.44980234,1.14288338,S=0,0,0,0.00000000
1156,5_2_6,seq_ABC,filter_l0.50,0.50,0.34000000,0,5,1,199,0,0.50666667,1.31383409,0.63815355,1.51931032,S=0,0,0,0.22222222
1156,5_2_6,seq_ABC,filter_l1.00,1.00,0.31000000,0,3,1,198,0,0.65000000,1.64739946,0.72870215,1.75910138,S=0,0,0,0.00000000
1157,5_2_6,sync,hard,,0.00000000,0,1,0,,1,0.00000000,0.00000000,0.00000000,0.00000000,not_aligned,0,0,0.22222222
1157,5_2_6,sync,smooth,,0.67000000,0,16,1,189,0,0.00000000,0.80632360,0.34466183,1.83838903,S=0,0,0,0.00000000
1157,5_2_6,sync,filter_l0.00,0.00,1.00000000,1,159,1,41,0,0.00000000,0.00453440,0.00036022,0.01986515,S=0,0,0,0.00000000
1157,5_2_6,sync,filter_l0.02,0.02,0.94000000,1,39,1,173,0,0.07666667,0.25488359,0.12191576,0.46196353,S=0,0,0,0.00000000
1157,5_2_6,sync,filter_l0.05,0.05,0.87000000,1,27,1,173,0,0.12333333,0.41944288,0.20362225,0.69696020,S=0,0,0,0.00000000
1157,5_2_6,sync,filter_l0.10,0.10,0.81000000,0,16,1,184,0,0.18000000,0.61483187,0.28846397,0.92380397,S=0,0,0,0.00000000
1157,5_2_6,sync,filter_l0.20,0.20,0.65000000,0,15,1,197,0,0.28333333,0.89983138,0.41725046,1.17852312,S=0,0,0,0.00000000
1157,5_2_6,sync,filter_l0.50,0.50,0.49000000,0,7,1,197,0,0.47000000,1.26812233,0.58825045,1.49513729,S=0,0,0,0.00000000
1157,5_2_6,sync,filter_l1.00,1.00,0.35000000,0,8,1,192,0,0.61000000,1.64071430,0.70526115,1.74484036,S=0,0,0,0.00000000
1157,5_2_6,seq_ABC,hard,,1.00000000,1,182,1,18,0,0.00000000,0.00000000,0.00000000,0.00000000,S=0,0,0,0.00000000
1157,5_2_6,seq_ABC,smooth,,0.69000000,0,19,1,189,0,0.00000000,0.80632360,0.34466183,1.83838903,S=0,0,0,0.00000000
1157,5_2_6,seq_ABC,filter_l0.00,0.00,1.00000000,1,159,1,41,0,0.00000000,0.00176218,0.00005105,0.00972430,S=0,0,0,0.00000000
1157,5_2_6,seq_ABC,filter_l0.02,0.02,0.94000000,1,45,1,173,0,0.02666667,0.21133945,0.09149926,0.45798995,S=0,0,0,0.00000000
1157,5_2_6,seq_ABC,filter_l0.05,0.05,0.86000000,1,27,1,173,0,0.17666667,0.50670056,0.25875107,0.72997111,S=0,0,0,0.00000000
1157,5_2_6,seq_ABC,filter_l0.10,0.10,0.80000000,0,21,1,184,0,0.22666667,0.69584522,0.33809764,0.94856731,S=0,0,0,0.00000000
1157,5_2_6,seq_ABC,filter_l0.20,0.20,0.68000000,0,11,1,189,0,0.34666667,0.97800177,0.46089978,1.20352216,S=0,0,0,0.00000000
1157,5_2_6,seq_ABC,filter_l0.50,0.50,0.40000000,0,6,1,197,0,0.52000000,1.34443398,0.61903057,1.51764899,S=0,0,0,0.00000000
1157,5_2_6,seq_ABC,filter_l1.00,1.00,0.29000000,0,7,1,193,0,0.63333333,1.68177342,0.72758766,1.75900437,S=0,0,0,0.00000000
1158,5_2_6,sync,hard,,0.00000000,0,1,0,,1,0.00000000,0.00000000,0.00000000,0.00000000,not_aligned,0,0,0.22222222
1158,5_2_6,sync,smooth,,0.32000000,0,8,1,199,0,0.00000000,0.80632360,0.34466183,1.83838903,S=8,0,0,0.22222222
1158,5_2_6,sync,filter_l0.00,0.00,0.12000000,0,3,0,,1,0.48333333,6.94934102,0.95070931,0.07874167,not_aligned,0,0,0.22222222
1158,5_2_6,sync,filter_l0.02,0.02,0.86000000,0,16,1,190,0,0.08333333,0.33209044,0.15808448,0.48287356,S=8,0,0,0.00000000
1158,5_2_6,sync,filter_l0.05,0.05,0.70000000,0,14,1,192,0,0.24666667,0.67685356,0.36008759,0.75532204,S=8,0,0,0.00000000
1158,5_2_6,sync,filter_l0.10,0.10,0.55000000,0,11,1,198,0,0.35666667,0.90875873,0.46607818,0.96924997,S=8,0,0,0.00000000
1158,5_2_6,sync,filter_l0.20,0.20,0.51000000,0,8,0,,1,0.39000000,1.09163381,0.50989532,1.24495319,not_aligned,0,0,0.00000000
1158,5_2_6,sync,filter_l0.50,0.50,0.30000000,0,8,0,,1,0.55333333,1.44056216,0.65029862,1.56111609,not_aligned,0,0,0.00000000
1158,5_2_6,sync,filter_l1.00,1.00,0.13000000,0,3,0,,1,0.66000000,1.79416109,0.76708014,1.79477528,not_aligned,0,0,0.00000000
1158,5_2_6,seq_ABC,hard,,1.00000000,1,190,1,10,0,0.00000000,0.00000000,0.00000000,0.00000000,S=0,0,0,0.00000000
1158,5_2_6,seq_ABC,smooth,,0.47000000,0,7,1,199,0,0.00000000,0.80632360,0.34466183,1.83838903,S=8,0,0,0.22222222
1158,5_2_6,seq_ABC,filter_l0.00,0.00,0.55000000,0,34,0,,1,0.15000000,1.56751714,0.30022217,0.01879994,not_aligned,0,0,0.22222222
1158,5_2_6,seq_ABC,filter_l0.02,0.02,0.79000000,0,15,1,190,0,0.18666667,0.51853355,0.27663559,0.50394695,S=8,0,0,0.00000000
1158,5_2_6,seq_ABC,filter_l0.05,0.05,0.73000000,0,13,1,198,0,0.25333333,0.62485713,0.32663647,0.74006852,S=8,0,0,0.00000000
1158,5_2_6,seq_ABC,filter_l0.10,0.10,0.53000000,0,7,1,198,0,0.36666667,0.92728168,0.47549734,0.98302154,S=8,0,0,0.00000000
1158,5_2_6,seq_ABC,filter_l0.20,0.20,0.44000000,0,8,0,,1,0.41666667,1.15180277,0.53661715,1.26395118,not_aligned,0,0,0.00000000
1158,5_2_6,seq_ABC,filter_l0.50,0.50,0.34000000,0,9,0,,1,0.55666667,1.45708838,0.64872748,1.55864541,not_aligned,0,0,0.00000000
1158,5_2_6,seq_ABC,filter_l1.00,1.00,0.23000000,0,3,0,,1,0.63000000,1.73853728,0.73857180,1.78630392,not_aligned,0,0,0.22222222
1159,5_2_6,sync,hard,,0.00000000,0,1,0,,1,0.00000000,0.00000000,0.00000000,0.00000000,not_aligned,0,0,0.22222222
1159,5_2_6,sync,smooth,,0.47000000,0,13,0,,1,0.00000000,0.80632360,0.34466183,1.83838903,not_aligned,0,0,0.00000000
1159,5_2_6,sync,filter_l0.00,0.00,1.00000000,1,164,1,36,0,0.00000000,0.00000285,0.00000000,0.00003429,S=0,0,0,0.00000000
1159,5_2_6,sync,filter_l0.02,0.02,0.89000000,0,21,1,194,0,0.06333333,0.29315156,0.12412080,0.40955368,S=0,0,0,0.00000000
1159,5_2_6,sync,filter_l0.05,0.05,0.74000000,0,15,1,194,0,0.16666667,0.55844897,0.27133147,0.68410109,S=0,0,0,0.00000000
1159,5_2_6,sync,filter_l0.10,0.10,0.69000000,0,16,1,194,0,0.23000000,0.73235487,0.36456676,0.89787772,S=0,0,0,0.00000000
1159,5_2_6,sync,filter_l0.20,0.20,0.53000000,0,7,1,194,0,0.37666667,1.02267590,0.50695155,1.15853888,S=0,0,0,0.00000000
1159,5_2_6,sync,filter_l0.50,0.50,0.21000000,0,4,0,,1,0.57333333,1.42588894,0.66242288,1.55469580,not_aligned,0,0,0.22222222
1159,5_2_6,sync,filter_l1.00,1.00,0.17000000,0,4,0,,1,0.65000000,1.68626741,0.73637289,1.76800060,not_aligned,0,0,0.22222222
1159,5_2_6,seq_ABC,hard,,1.00000000,1,190,1,10,0,0.00000000,0.00000000,0.00000000,0.00000000,S=0,0,0,0.00000000
1159,5_2_6,seq_ABC,smooth,,0.28000000,0,8,0,,1,0.00000000,0.80632360,0.34466183,1.83838903,not_aligned,0,0,2.00000000
1159,5_2_6,seq_ABC,filter_l0.00,0.00,1.00000000,1,164,1,36,0,0.00000000,0.00000648,0.00000000,0.00006903,S=0,0,0,0.00000000
1159,5_2_6,seq_ABC,filter_l0.02,0.02,0.89000000,0,21,1,194,0,0.06333333,0.29092126,0.12526810,0.40975012,S=0,0,0,0.00000000
1159,5_2_6,seq_ABC,filter_l0.05,0.05,0.73000000,0,15,1,194,0,0.17000000,0.58481226,0.28410725,0.67649932,S=0,0,0,0.00000000
1159,5_2_6,seq_ABC,filter_l0.10,0.10,0.64000000,0,16,1,194,0,0.27000000,0.78611032,0.39313906,0.90635107,S=0,0,0,0.00000000
1159,5_2_6,seq_ABC,filter_l0.20,0.20,0.56000000,0,10,1,190,0,0.37333333,0.99561708,0.48784924,1.18434695,S=0,0,0,0.00000000
1159,5_2_6,seq_ABC,filter_l0.50,0.50,0.24000000,0,4,1,197,0,0.59000000,1.42353586,0.67055200,1.54821855,S=0,0,0,0.00000000
1159,5_2_6,seq_ABC,filter_l1.00,1.00,0.12000000,0,4,0,,1,0.67000000,1.75443634,0.76737168,1.80004725,not_aligned,0,0,0.00000000
1160,5_2_6,sync,hard,,0.00000000,0,1,0,,1,0.00000000,0.00000000,0.00000000,0.00000000,not_aligned,0,0,0.22222222
1160,5_2_6,sync,smooth,,0.49000000,0,9,1,199,0,0.00000000,0.80632360,0.34466183,1.83838903,S=0,1,0,0.22222222
